ma po tofu,0.0000067552,0.0004949918,0.4127140011
sweet sour sauce,0.0000067367,0.0004936389,0.6826304217
free egg rolls,0.0000067311,0.0004932229,0.7767849149
egg rolls are,0.0000066526,0.0004874752,0.2467712446
recommend this place,0.0000066241,0.0004853841,0.3237626026
portions are large,0.0000065704,0.0004814528,0.4549488059
lunch special menu,0.0000065637,0.0004809558,0.9403018181
lo mein noodles,0.0000065167,0.0004775169,0.6446137443
pork lo mein,0.0000064820,0.0004749696,0.8976450740
thai iced tea,0.0000064423,0.0004720621,0.9558751121
chinese cultural center,0.0000063882,0.0004680963,0.8846552341
pan fried noodle,0.0000063439,0.0004648536,0.8501871601
chilean sea bass,0.0000062220,0.0004559212,0.9942063093
food was great,0.0000059982,0.0004395180,0.2076612903
reviews on yelp,0.0000059871,0.0004387115,0.4441718932
kung pao beef,0.0000059744,0.0004377792,0.6364298760
honey walnut prawns,0.0000059433,0.0004354968,0.8818343792
service was great,0.0000058996,0.0004322980,0.1900000000
fast chinese food,0.0000058777,0.0004306921,0.6426039786
egg noodle soup,0.0000057643,0.0004223859,0.9210773639
beef fried rice,0.0000057384,0.0004204815,0.6622233853
fried chicken wings,0.0000057375,0.0004204176,0.9534566702
beef chow mein,0.0000057291,0.0004198011,0.7933820801
pu pu platter,0.0000056810,0.0004162811,0.8741440659
authentic chinese cuisine,0.0000056689,0.0004153954,0.9058335251
service is great,0.0000055362,0.0004056652,0.2000000000
place is great,0.0000055295,0.0004051736,0.2274468131
combo fried rice,0.0000054432,0.0003988510,0.8076305146
singapore rice noodles,0.0000053944,0.0003952787,0.7003474317
style chinese food,0.0000053552,0.0003924044,0.8240055368
hand stretched noodles,0.0000052689,0.0003860830,0.8419133450
chicken lettuce wraps,0.0000052588,0.0003853395,0.6827372682
fast food places,0.0000052398,0.0003839486,0.8707493930
hot garlic sauce,0.0000051598,0.0003780882,0.9320203240
neighborhood chinese restaurant,0.0000051149,0.0003747941,0.7589178440
crispy gau gee,0.0000050594,0.0003707290,0.8407688308
shrimp lo mein,0.0000049570,0.0003632281,0.5565931153
delicious chinese food,0.0000048726,0.0003570441,0.6326039786
food and service,0.0000048526,0.0003555744,0.2100000000
chinese food restaurant,0.0000048228,0.0003533919,0.6261331963
eat chinese food,0.0000048028,0.0003519255,0.6651039786
chop chop wok,0.0000047758,0.0003499505,0.7936457241
sweet potato fries,0.0000047207,0.0003459098,0.8526977962
couple of times,0.0000047186,0.0003457585,0.3267244858
crab puffs are,0.0000046634,0.0003417110,0.2767712446
beijing noodle cafe,0.0000046070,0.0003375777,0.5172876412
crab puffs were,0.0000045736,0.0003351336,0.2567712446
authentic chinese restaurant,0.0000045645,0.0003344665,0.8244890793
wendy's noodle cafe,0.0000045589,0.0003340572,0.6764300739
orange peel chicken,0.0000045494,0.0003333608,0.7560222350
egg fu yung,0.0000045440,0.0003329633,0.9439010782
average chinese food,0.0000044821,0.0003284266,0.6896593745
pick up stix,0.0000043876,0.0003215056,0.4445952426
seafood noodle soup,0.0000043833,0.0003211867,0.7284127814
black pepper sauce,0.0000043439,0.0003182988,0.9023294444
ordered orange chicken,0.0000043307,0.0003173358,0.8178176562
thai ice tea,0.0000043062,0.0003155413,0.9415918927
sweet n sour,0.0000042943,0.0003146708,0.5247320560
best chinese food,0.0000042810,0.0003136895,0.1097855228
close to home,0.0000042689,0.0003128039,0.3166971474
crispy duck salad,0.0000042508,0.0003114761,0.8829881543
food is delicious,0.0000042460,0.0003111304,0.1876612903
place to eat,0.0000042437,0.0003109612,0.2176612903
black pepper beef,0.0000042219,0.0003093647,0.7972751444
sun devil chicken,0.0000041842,0.0003065964,0.8691546672
prices are great,0.0000041826,0.0003064823,0.3475325350
pork chow mein,0.0000041339,0.0003029172,0.8178332338
quality of food,0.0000040760,0.0002986717,0.1676612903
portions are big,0.0000040725,0.0002984123,0.4028352705
service was excellent,0.0000040646,0.0002978374,0.2378378378
chinese chicken salad,0.0000040613,0.0002975951,0.7669432388
spring mountain road,0.0000040410,0.0002961044,0.9326793622
chinese food fix,0.0000040402,0.0002960492,0.7629590407
twice cooked pork,0.0000040377,0.0002958629,0.2942901245
chicken and broccoli,0.0000039957,0.0002927845,0.2000000000
vegetable chow mein,0.0000039937,0.0002926385,0.6913219809
baked pork chop,0.0000039878,0.0002922080,0.9204065069
house lo mein,0.0000039785,0.0002915277,0.4132185942
staff was friendly,0.0000039623,0.0002903362,0.3359426429
chicken chow fun,0.0000039614,0.0002902719,0.9143081390
mediocre chinese food,0.0000039477,0.0002892695,0.6833630782
chinese food restaurants,0.0000039433,0.0002889482,0.6826039786
egg fu young,0.0000039026,0.0002859670,0.9007484185
tasty chinese food,0.0000038334,0.0002808916,0.6635714115
stir fry paradise,0.0000038325,0.0002808310,0.9951423186
the egg rolls,0.0000037694,0.0002762051,0.0900000000
pot stickers were,0.0000037414,0.0002741535,0.2932769841
excellent chinese food,0.0000037080,0.0002717075,0.7335714115
fried won tons,0.0000036939,0.0002706720,0.6394288408
great tasting food,0.0000036915,0.0002704933,0.6390065475
ordered mongolian beef,0.0000036677,0.0002687523,0.8963204324
veggie spring rolls,0.0000036455,0.0002671258,0.8908959517
steamed white rice,0.0000036125,0.0002647046,0.8337752544
eating chinese food,0.0000036069,0.0002642997,0.7135714115
mu shu chicken,0.0000036001,0.0002637972,0.6798413648
cooked to perfection,0.0000035873,0.0002628612,0.2980687932
amazing chinese food,0.0000035796,0.0002622966,0.7435714115
chow fun noodles,0.0000035684,0.0002614758,0.5929956738
beef hot pot,0.0000035123,0.0002573687,0.8583547652
typical chinese restaurant,0.0000035101,0.0002572065,0.8101576333
spicy garlic sauce,0.0000034913,0.0002558303,0.8532240686
the lunch special,0.0000034854,0.0002553927,0.0800000000
quality chinese food,0.0000034352,0.0002517140,0.7135714115
on the menu,0.0000034156,0.0002502778,0.0300000000
traditional chinese food,0.0000034049,0.0002494929,0.7072748429
spring rolls were,0.0000033823,0.0002478401,0.2867712446
duck fried rice,0.0000033445,0.0002450713,0.9263204324
house chow mein,0.0000033331,0.0002442329,0.7692929893
deep fried chicken,0.0000033181,0.0002431380,0.7255365360
needless to say,0.0000032736,0.0002398716,0.1600000000
chicken pad thai,0.0000032582,0.0002387465,0.9024141086
chow mien noodles,0.0000032473,0.0002379459,0.8431762721
veggie chow mein,0.0000032367,0.0002371725,0.8964646738
seafood hot pot,0.0000032190,0.0002358773,0.7429741477
hit the spot,0.0000032103,0.0002352389,0.1667167346
food was delicious,0.0000032073,0.0002350141,0.1776612903
green onion pancakes,0.0000031975,0.0002343006,0.8302587870
boba milk tea,0.0000031713,0.0002323785,0.8234477632
salt pepper pork,0.0000031707,0.0002323377,0.8781900072
lunch and dinner,0.0000031570,0.0002313346,0.2474712391
places to eat,0.0000031375,0.0002299054,0.2833683841
cheap lunch specials,0.0000031354,0.0002297503,0.6855870004
craving asian food,0.0000030995,0.0002271185,0.9197811722
rice noodle soup,0.0000030876,0.0002262455,0.8017150824
general tsao chicken,0.0000030445,0.0002230897,0.9034654756
the lunch menu,0.0000030329,0.0002222340,0.1000000000
service is fast,0.0000030179,0.0002211365,0.2786172127
shark fin soup,0.0000030103,0.0002205804,0.7356615945
hand made noodles,0.0000030097,0.0002205366,0.4809139705
sf bay area,0.0000029973,0.0002196274,0.8301475436
vegetable lo mein,0.0000029865,0.0002188359,0.4962934967
chinese take out,0.0000029823,0.0002185301,0.0700000000
chinese delivery place,0.0000029608,0.0002169521,0.6833630782
my favorite dish,0.0000029542,0.0002164719,0.1515223136
duck noodle soup,0.0000029495,0.0002161288,0.7658659551
spicy ying nan,0.0000029317,0.0002148219,0.8699825447
service is quick,0.0000029279,0.0002145444,0.2764550506
salt pepper shrimp,0.0000029236,0.0002142258,0.4671524126
typical americanized chinese,0.0000029189,0.0002138815,0.8661742948
food was pretty,0.0000029079,0.0002130795,0.1776612903
chinese food craving,0.0000028941,0.0002120689,0.7072748429
pork egg rolls,0.0000028588,0.0002094835,0.8483634573
dim sum platter,0.0000028533,0.0002090772,0.8467178090
lao ching hing,0.0000028406,0.0002081486,0.9834498883
greasy chinese food,0.0000028274,0.0002071775,0.7830894838
egg foo yong,0.0000028202,0.0002066506,0.5858235503
friendly and attentive,0.0000027911,0.0002045203,0.2467167346
authentic chinese dishes,0.0000027825,0.0002038922,0.8257199037
decided to order,0.0000027768,0.0002034684,0.2176612903
authentic hong kong,0.0000027755,0.0002033794,0.8236429921
bowl of soup,0.0000027641,0.0002025374,0.2670525947
hand pulled noodle,0.0000027227,0.0001995069,0.6284135797
ordered egg rolls,0.0000027093,0.0001985273,0.8658385047
rib eye bao,0.0000027047,0.0001981856,0.8643482348
service is friendly,0.0000026887,0.0001970136,0.2376612903
general tsao's chicken,0.0000026743,0.0001959642,0.3366843916
cooked to order,0.0000026643,0.0001952308,0.2838205567
chicken lettuce wrap,0.0000026233,0.0001922263,0.8383581903
authentic asian food,0.0000026219,0.0001921231,0.7780574004
chicken chow mien,0.0000026214,0.0001920828,0.8377321971
portions are generous,0.0000026188,0.0001918926,0.3751632831
salt n pepper,0.0000026158,0.0001916708,0.5719557946
average chinese restaurant,0.0000026102,0.0001912604,0.7745637802
long story short,0.0000026047,0.0001908576,0.8323887028
vegetable spring rolls,0.0000026002,0.0001905305,0.7716078047
chicken noodle soup,0.0000025971,0.0001903025,0.5394789786
late night snack,0.0000025948,0.0001901359,0.7700095736
yum yum yum,0.0000025890,0.0001897112,0.8273887028
dim sum menu,0.0000025836,0.0001893143,0.7155700463
pork egg roll,0.0000025722,0.0001884799,0.8905204162
place is clean,0.0000025692,0.0001882588,0.1976612903
sausage fried rice,0.0000025678,0.0001881590,0.9698226161
pineapple fried rice,0.0000025634,0.0001878314,0.5916375213
portions were huge,0.0000025616,0.0001876997,0.3941484360
cream cheese puffs,0.0000025555,0.0001872584,0.6635619643
bbq pork slices,0.0000025537,0.0001871216,0.8160950850
north las vegas,0.0000025500,0.0001868497,0.8828182017
quick chinese food,0.0000025408,0.0001861781,0.7037160770
traditional chinese dishes,0.0000025407,0.0001861702,0.8119454324
new york style,0.0000025341,0.0001856884,0.2105595283
other chinese restaurants,0.0000025156,0.0001843293,0.1215223136
pieces of chicken,0.0000025153,0.0001843131,0.1900000000
gau gee mein,0.0000025069,0.0001836945,0.8011483836
served piping hot,0.0000024986,0.0001830898,0.6920428158
shrimp chow mein,0.0000024982,0.0001830542,0.4942200965
local chinese restaurant,0.0000024875,0.0001822701,0.7381549139
friendly and helpful,0.0000024717,0.0001811149,0.2567167346
standard chinese fare,0.0000024461,0.0001792370,0.7817076085
san gabriel valley,0.0000024378,0.0001786296,0.8439803087
fast food place,0.0000024357,0.0001784791,0.5952486440
spicy tuna roll,0.0000024217,0.0001774538,0.5295315347
seated right away,0.0000024211,0.0001774067,0.4191010972
love love love,0.0000023843,0.0001747079,0.5826714777
ended up ordering,0.0000023818,0.0001745307,0.4123070035
gang pang chicken,0.0000023773,0.0001741948,0.6172702467
portions were large,0.0000023676,0.0001734846,0.4276545875
york new york,0.0000023556,0.0001726067,0.5756637028
food is amazing,0.0000023520,0.0001723437,0.1776612903
late at night,0.0000023499,0.0001721885,0.3754834827
las vegas strip,0.0000023481,0.0001720551,0.6096881512
soy sauce chicken,0.0000023190,0.0001699248,0.8758385047
hunan special chicken,0.0000023146,0.0001696040,0.7396953551
hot and fresh,0.0000022963,0.0001682629,0.1800000000
food arrived quickly,0.0000022960,0.0001682434,0.7337611408
wanted to eat,0.0000022746,0.0001666755,0.2700000000
recommend this restaurant,0.0000022705,0.0001663748,0.3773180577
save your money,0.0000022667,0.0001660957,0.4094404608
cream cheese rangoons,0.0000022653,0.0001659913,0.7239390382
decided to try,0.0000022558,0.0001652949,0.0637532468
ended up throwing,0.0000022476,0.0001646946,0.4244404608
lunch or dinner,0.0000022450,0.0001645044,0.3108968851
chinese american food,0.0000022405,0.0001641706,0.5475284059
bad chinese food,0.0000022400,0.0001641395,0.7158630782
family run business,0.0000022198,0.0001626557,0.5763805300
authentic chinese restaurants,0.0000022128,0.0001621412,0.8357199037
ping pang pong,0.0000022118,0.0001620745,0.8353763151
portion sizes are,0.0000021984,0.0001610923,0.2767712446
great dining experience,0.0000021974,0.0001610159,0.8299198875
ny chinese food,0.0000021839,0.0001600252,0.6480678655
in the area,0.0000021808,0.0001597968,0.0300000000
honey garlic chicken,0.0000021804,0.0001597671,0.6470224488
hard to find,0.0000021599,0.0001582655,0.0723643579
ordered sesame chicken,0.0000021563,0.0001580046,0.8958385047
service is excellent,0.0000021461,0.0001572536,0.2476612903
ended up taking,0.0000021419,0.0001569519,0.4044864907
mini hot pot,0.0000021378,0.0001566516,0.5224515040
half an hour,0.0000021359,0.0001565088,0.3549432204
beijing noodle no,0.0000021273,0.0001558791,0.2454966121
fried pork chops,0.0000021265,0.0001558220,0.7362199970
lunch special prices,0.0000021260,0.0001557820,0.7360309986
worth every penny,0.0000020973,0.0001536775,0.4149071763
pleasantly surprised by,0.0000020818,0.0001525433,0.2882914940
lobster fried rice,0.0000020586,0.0001508436,0.8552379760
standard chinese food,0.0000020567,0.0001507085,0.7767929152
seafood fried rice,0.0000020552,0.0001505946,0.8538262112
times a week,0.0000020542,0.0001505249,0.2666971474
lots of veggies,0.0000020534,0.0001504650,0.3159596964
food is fresh,0.0000020526,0.0001504091,0.1776612903
wasabi mashed potatoes,0.0000020484,0.0001500998,0.7736553412
wanted chinese food,0.0000020374,0.0001492949,0.7053811505
bbq pork buns,0.0000020204,0.0001480469,0.5246134871
moo shu chicken,0.0000020141,0.0001475820,0.5976754741
prices are fair,0.0000020118,0.0001474132,0.3799039588
happy hour menu,0.0000020070,0.0001470633,0.6413882281
chicken corn soup,0.0000020063,0.0001470105,0.7577321971
hong kong cafe,0.0000019969,0.0001463204,0.6381483599
chinese food joint,0.0000019902,0.0001458296,0.6360077436
pork noodle soup,0.0000019881,0.0001456795,0.9177321971
check this place,0.0000019858,0.0001455103,0.2500000000
green valley ranch,0.0000019839,0.0001453689,0.7492707678
dim sum places,0.0000019805,0.0001451242,0.6329311596
fast food restaurant,0.0000019791,0.0001450184,0.7474644838
food is excellent,0.0000019775,0.0001449001,0.1676612903
salt pepper squid,0.0000019763,0.0001448172,0.6842252290
most chinese restaurants,0.0000019697,0.0001443320,0.1543998085
orange chicken tasted,0.0000019664,0.0001440921,0.9077321971
basic chinese food,0.0000019633,0.0001438604,0.6274195084
family owned restaurant,0.0000019626,0.0001438129,0.3706253380
spicy orange chicken,0.0000019595,0.0001435813,0.7400572719
hot chili sauce,0.0000019546,0.0001432272,0.7382322905
red chili peppers,0.0000019511,0.0001429689,0.6235314856
on the strip,0.0000019377,0.0001419828,0.0500000000
food was excellent,0.0000019371,0.0001419430,0.1676612903
food was amazing,0.0000019371,0.0001419430,0.1676612903
chicken egg rolls,0.0000019357,0.0001418366,0.8041712512
in san francisco,0.0000019306,0.0001414631,0.2167712446
hits the spot,0.0000019262,0.0001411433,0.1667167346
giving this place,0.0000019076,0.0001397810,0.2476612903
great place for,0.0000019064,0.0001396899,0.1200000000
their lunch specials,0.0000019056,0.0001396348,0.1759305815
write a review,0.0000019035,0.0001394781,0.2259426429
chinese comfort food,0.0000018985,0.0001391131,0.6572748429
typical chinese food,0.0000018954,0.0001388873,0.7158630782
other chinese places,0.0000018919,0.0001386324,0.1604089538
house chow fun,0.0000018918,0.0001386217,0.5613882281
their lunch special,0.0000018913,0.0001385842,0.2067712446
love the food,0.0000018799,0.0001377498,0.1100000000
was pleasantly surprised,0.0000018775,0.0001375734,0.1300000000
ended up eating,0.0000018673,0.0001368304,0.2873286956
service was friendly,0.0000018564,0.0001360287,0.1676612903
hit and miss,0.0000018526,0.0001357521,0.2654047619
bowl of noodles,0.0000018486,0.0001354569,0.2400000000
fresh and tasty,0.0000018329,0.0001343031,0.1770833333
local chinese food,0.0000018216,0.0001334802,0.7567929152
food was decent,0.0000018160,0.0001330716,0.1676612903
bowl of rice,0.0000018149,0.0001329876,0.2600000000
salt pepper calamari,0.0000018091,0.0001325599,0.6832496841
eaten chinese food,0.0000018047,0.0001322434,0.8330894838
delivery chinese food,0.0000018011,0.0001319798,0.6235714115
noodles with beef,0.0000017989,0.0001318168,0.2874468131
general tsos chicken,0.0000017966,0.0001316495,0.6785574937
my credit card,0.0000017899,0.0001311535,0.2398712446
pieces of meat,0.0000017833,0.0001306709,0.2963458823
restaurant is clean,0.0000017792,0.0001303741,0.2548904325
cup of soup,0.0000017792,0.0001303741,0.2548904325
pretty darn good,0.0000017758,0.0001301259,0.1676760993
moo shoo pork,0.0000017723,0.0001298670,0.5259334838
east coast chinese,0.0000017656,0.0001293723,0.9168777924
fast food joint,0.0000017577,0.0001287994,0.5617339200
beef pepper steak,0.0000017567,0.0001287202,0.5613882281
in the valley,0.0000017523,0.0001284019,0.0400000000
steamed pork buns,0.0000017441,0.0001278001,0.5573756063
fresh and delicious,0.0000017331,0.0001269908,0.1600000000
seafood chow mein,0.0000017303,0.0001267875,0.4792312691
prices were reasonable,0.0000017290,0.0001266965,0.3990727368
horrible customer service,0.0000017278,0.0001266069,0.4785487175
gourmet chinese food,0.0000017159,0.0001257341,0.6480678655
ny style chinese,0.0000017154,0.0001256946,0.7126509041
green bell peppers,0.0000017132,0.0001255388,0.6470610912
their egg rolls,0.0000016932,0.0001240736,0.2069000000
worth the wait,0.0000016854,0.0001235004,0.1667167346
late night specials,0.0000016725,0.0001225522,0.4632227042
service was fast,0.0000016698,0.0001223539,0.1576612903
dan dan noodle,0.0000016545,0.0001212377,0.4909867867
tasting chinese food,0.0000016543,0.0001212189,0.6872748429
solid chinese food,0.0000016531,0.0001211339,0.6867929152
all in all,0.0000016464,0.0001206413,0.0300000000
prices are cheap,0.0000016429,0.0001203821,0.3592266159
loved this place,0.0000016304,0.0001194717,0.2257894737
red pepper flakes,0.0000016300,0.0001194411,0.6771949558
pot stickers are,0.0000016150,0.0001183409,0.1863769841
waste of money,0.0000016099,0.0001179699,0.2157593096
veggie lo mein,0.0000016049,0.0001175996,0.3509233068
dishes we ordered,0.0000016023,0.0001174108,0.1957894737
today for lunch,0.0000015955,0.0001169144,0.3314348287
worth checking out,0.0000015781,0.0001156363,0.2731762546
avoid this place,0.0000015774,0.0001155839,0.2340449874
deep fried shrimp,0.0000015768,0.0001155377,0.5458867632
with xo sauce,0.0000015724,0.0001152195,0.1765567674
fast and friendly,0.0000015704,0.0001150702,0.2174712391
waste your money,0.0000015567,0.0001140657,0.4041990266
sauteed green beans,0.0000015553,0.0001139631,0.5873966544
taking my order,0.0000015497,0.0001135543,0.3065805083
feel like cooking,0.0000015452,0.0001132236,0.3209718670
trip to vegas,0.0000015438,0.0001131263,0.1886448324
great chinese restaurant,0.0000015378,0.0001126834,0.7098677078
chicken stir fry,0.0000015365,0.0001125902,0.9119321809
stir fried noodles,0.0000015361,0.0001125620,0.5318274198
service is slow,0.0000015191,0.0001113106,0.2868625434
beef was tender,0.0000015128,0.0001108486,0.2167167346
hot chili oil,0.0000014705,0.0001077498,0.4072725063
enjoyed my meal,0.0000014672,0.0001075099,0.4063660311
eat here again,0.0000014654,0.0001073761,0.0669000000
your taste buds,0.0000014524,0.0001064281,0.2320829094
veggies were fresh,0.0000014378,0.0001053537,0.3982160895
seafood chow fun,0.0000014309,0.0001048476,0.4572725063
service was slow,0.0000014236,0.0001043133,0.2274712391
times a month,0.0000014165,0.0001037957,0.1730855001
worth the price,0.0000014161,0.0001037680,0.1470833333
live close by,0.0000014145,0.0001036514,0.3264844816
wanted to order,0.0000014125,0.0001035001,0.1676612903
hard time finding,0.0000014122,0.0001034827,0.3911440644
place was packed,0.0000014117,0.0001034442,0.1954991282
chow fried rice,0.0000013838,0.0001013979,0.9581592371
chicken corn chowder,0.0000013820,0.0001012668,0.5741524097
order for delivery,0.0000013807,0.0001011735,0.2731539069
rice n noodle,0.0000013782,0.0001009912,0.3368175296
hong kong noodles,0.0000013749,0.0001007489,0.5712161838
vegetable chow fun,0.0000013743,0.0001007013,0.5190419036
place was clean,0.0000013720,0.0001005344,0.1500000000
wide variety of,0.0000013614,0.0000997558,0.2356607183
kind of place,0.0000013590,0.0000995827,0.1377083333
boiled won tons,0.0000013490,0.0000988487,0.5094932032
my friend ordered,0.0000013476,0.0000987473,0.1696567674
my taste buds,0.0000013471,0.0000987071,0.1998712446
dim sum dishes,0.0000013464,0.0000986591,0.6215193949
free crab puffs,0.0000013370,0.0000979689,0.4272725063
china a gogo,0.0000013358,0.0000978850,0.3083214286
glass of water,0.0000013324,0.0000976296,0.2635860695
service was quick,0.0000013282,0.0000973269,0.1576612903
number of times,0.0000013280,0.0000973099,0.2758590241
big chunks of,0.0000013254,0.0000971174,0.1898712446
favorite chinese place,0.0000013246,0.0000970586,0.7861331963
special fried rice,0.0000013234,0.0000969703,0.9163204324
super fast delivery,0.0000013207,0.0000967751,0.4988050425
fried green beans,0.0000013202,0.0000967370,0.6855870004
general tao's chicken,0.0000013198,0.0000967071,0.3916431386
places in town,0.0000013156,0.0000964001,0.3215055631
my husband ordered,0.0000013084,0.0000958714,0.1598712446
paper wrapped chicken,0.0000012977,0.0000950912,0.4901257438
taking our order,0.0000012958,0.0000949508,0.3364642453
veggie egg rolls,0.0000012919,0.0000946659,0.4472725063
food was fresh,0.0000012903,0.0000945462,0.1576612903
for lunch today,0.0000012902,0.0000945375,0.1674998085
on the phone,0.0000012878,0.0000943613,0.0500000000
northern chinese food,0.0000012681,0.0000929233,0.4789520754
veggie egg roll,0.0000012544,0.0000919191,0.5211536240
menu is huge,0.0000012497,0.0000915712,0.2472291422
prices are pretty,0.0000012495,0.0000915610,0.3460823542
with garlic sauce,0.0000012495,0.0000915582,0.1996567674
ready in minutes,0.0000012404,0.0000908892,0.2061259084
portions are smaller,0.0000012330,0.0000903485,0.3940375829
decided to stop,0.0000012110,0.0000887353,0.2959426429
couple of years,0.0000012051,0.0000883028,0.3576073938
ordered delivery from,0.0000012040,0.0000882267,0.2501095130
in my opinion,0.0000012035,0.0000881881,0.0400000000
poor customer service,0.0000012001,0.0000879347,0.4154693163
hot jasmine tea,0.0000011941,0.0000874972,0.4509845296
places in vegas,0.0000011909,0.0000872608,0.2473712446
nice and friendly,0.0000011794,0.0000864243,0.1400000000
a great deal,0.0000011794,0.0000864243,0.1000000000
past few years,0.0000011791,0.0000864008,0.4082219938
east coast style,0.0000011781,0.0000863261,0.3496023413
portions were generous,0.0000011777,0.0000862979,0.4077361492
service was horrible,0.0000011764,0.0000862035,0.1954991282
worst chinese food,0.0000011726,0.0000859217,0.6959291607
ingredients are fresh,0.0000011694,0.0000856875,0.3737097563
price is reasonable,0.0000011664,0.0000854719,0.1938400046
fried won ton,0.0000011656,0.0000854087,0.3458867632
favorite chinese restaurant,0.0000011647,0.0000853444,0.5376414558
food was hot,0.0000011597,0.0000849806,0.1376612903
food was ready,0.0000011554,0.0000846606,0.1500000000
chinese takeout place,0.0000011544,0.0000845913,0.5995087941
portions were big,0.0000011500,0.0000842688,0.3675221880
few days ago,0.0000011484,0.0000841526,0.2074435730
restaurant that serves,0.0000011481,0.0000841275,0.2981111412
across the street,0.0000011457,0.0000839551,0.0400000000
fresh and hot,0.0000011457,0.0000839551,0.1400000000
a la carte,0.0000011428,0.0000837415,0.1283214286
restaurant in vegas,0.0000011326,0.0000829949,0.2476612903
