garlic eggplant,0.9525661972
lo mein,0.9522530828
egg fu young,0.9519876373
dan dan noodles,0.9517435919
place opened,0.9515726096
sesame sauce,0.9514933362
bbq sauce,0.9514933362
chicken satay,0.9502531345
noodle exchange,0.9500954038
chicken chow mein,0.9500000000
spicy mustard,0.9499507844
takeout order,0.9492084792
pretty spicy,0.9492084792
chicken breast,0.9491715678
teriyaki sauce,0.9488447177
weeks ago,0.9486314992
szechwan palace,0.9486314992
delivery driver,0.9484229993
wonton noodle soup,0.9482378659
nee house,0.9478929490
fried chicken wings,0.9478702709
parking lot,0.9474079446
dragon palace,0.9474079446
big buddha,0.9472441012
sam woo,0.9472159787
regular menu,0.9469499871
garlic sauce,0.9468944118
hand stretched noodles,0.9468381098
sports book,0.9467383667
lemon sauce,0.9467094879
walnut prawns,0.9466473722
rice plates,0.9463904412
chicken skewers,0.9462180505
cell phone,0.9459641732
pu pu,0.9456895318
ox tail,0.9456895318
pan fried noodle,0.9456105298
tasting menu,0.9454029648
dining area,0.9450764422
big wa,0.9445500980
dining room,0.9445025392
chinese mustard,0.9435575107
walnut chicken,0.9431995500
sizzling rice soup,0.9427202374
generous portions,0.9426268986
tastes great,0.9419796251
war wonton soup,0.9419074884
breakfast buffet,0.9418738889
dinner menu,0.9418679124
chicken feet,0.9414991984
large group,0.9414764422
tender chicken,0.9407469407
corn soup,0.9405208476
family members,0.9400954038
red dragon,0.9392918498
chicken fried rice,0.9390102389
yang chow fried rice,0.9387858111
chinese food places,0.9385767739
wrong order,0.9385726096
saut ed,0.9384979558
local chinese,0.9383335901
passion fruit,0.9381894662
pf chang's,0.9379619213
delicious chinese food,0.9378366036
chinese food restaurants,0.9378366036
chicken curry,0.9376584065
late night,0.9375367321
ice tea,0.9374423395
crab puff,0.9374079446
bbq ribs,0.9371308035
spicy eggplant,0.9369499871
bbq duck,0.9368872240
thai restaurant,0.9367762024
abacus inn,0.9367383667
chinese food fix,0.9365777163
rice cakes,0.9361214043
wo fat,0.9360476888
grand opening,0.9360256666
gang pang,0.9359202346
hidden gem,0.9357396991
sun devil chicken,0.9353235320
perfectly cooked,0.9347998346
sweet potato fries,0.9343603256
average chinese food,0.9343560033
minute wait,0.9342140634
kobe beef,0.9337244884
hot pots,0.9336076478
plum sauce,0.9332408217
egg plant,0.9328818489
won ton,0.9325308606
serving size,0.9318376409
wor won ton soup,0.9317927036
great wok,0.9315726096
free soup,0.9315726096
casino floor,0.9315061234
roasted pork,0.9312638172
sesame beef,0.9311383520
soup base,0.9307338869
real chinese,0.9300000000
authentic chinese food,0.9300000000
general tsao chicken,0.9294927372
ordered egg rolls,0.9292084792
great atmosphere,0.9292084792
beef pies,0.9291475497
salted fish,0.9291037215
late lunch,0.9287615820
jimmy woo's,0.9284395332
cheap chinese food,0.9282863681
fish balls,0.9281381041
pretty quick,0.9277838681
dining experience,0.9276887235
love love love this place,0.9276712764
fried noodle,0.9276584065
black pepper chicken,0.9276584065
crispy fried,0.9272670541
kung pao,0.9271249841
crispy noodles,0.9269499871
orange chicken,0.9264211905
peanut noodles,0.9258363117
fish fillet,0.9257149669
mongolian chicken,0.9256260773
chinese style,0.9250617215
small place,0.9249719293
fresh noodles,0.9249029236
baked pork chop rice,0.9246974667
chili paste,0.9244910384
hunan special chicken,0.9243681908
fast chinese food,0.9243560033
crispy duck,0.9242706208
honey walnut prawns,0.9237419668
chicken salad,0.9237398361
eaten chinese food,0.9236666267
typical americanized chinese,0.9234047695
pretty fast,0.9230559893
baby bok choy,0.9228563159
lunch prices,0.9226944045
food quality,0.9226080827
egg flower soup,0.9221722922
generous portion,0.9221489927
bbq beef,0.9220273353
house special fried rice,0.9218679124
ginger chicken,0.9215726096
spring mountain road,0.9212816493
gau gee mein,0.9208637553
bamboo house,0.9206115387
beef dish,0.9203302741
fried noodles,0.9200000000
rave reviews,0.9198520525
sweet and sour pork,0.9193407762
crab legs,0.9193299897
great variety,0.9192502697
great staff,0.9192084792
eat chinese food,0.9191816328
yelp reviews,0.9191503732
shredded chicken,0.9186610885
ny chinese,0.9182094106
mixed vegetables,0.9180822430
wendy's noodle cafe,0.9179619213
caesar's palace,0.9179619213
lunch portion,0.9176657269
chinese sausage fried rice,0.9174929124
chinese broccoli,0.9173917844
mediocre chinese food,0.9172810480
general tso's,0.9168868889
great place,0.9161946773
boba tea,0.9156143870
cooked perfectly,0.9154665012
war won ton soup,0.9153810389
quality chinese food,0.9148760773
wonton soup,0.9147216215
chinese food joint,0.9146785775
star rating,0.9144078932
chop sticks,0.9139649009
long story short,0.9135816966
moo shu pork,0.9133647757
authentic chinese cuisine,0.9133432792
sushi bar,0.9133143003
thai ice tea,0.9132439058
place looked,0.9129753538
authentic cantonese,0.9129679639
hot garlic sauce,0.9127774974
family owned,0.9126563884
pretty nice,0.9122809093
great customer service,0.9122452709
located inside,0.9121427440
rice plate,0.9118334792
low price,0.9116992817
salt pepper pork chops,0.9110744512
real chinese food,0.9105555556
greasy chinese food,0.9091816328
chinese food craving,0.9091816328
san gabriel valley,0.9089174667
chinese broccoli with oyster sauce,0.9088671786
chinese spots,0.9086610885
eye contact,0.9081894662
sweet and sour chicken,0.9081076023
crab angels,0.9079956117
large groups,0.9078842659
spicy beef noodle soup,0.9078093654
pei wei,0.9077594056
shu mai,0.9077132763
chinese chicken salad,0.9072810480
thai iced tea,0.9065116654
wonton chips,0.9064888798
lan zhou,0.9064417851
har gow,0.9064052390
veggie fried rice,0.9063763186
imitation crab,0.9060260411
order online,0.9051326298
large portions,0.9049778518
spicy dish,0.9049029236
dumpling haus,0.9048021120
cash register,0.9048021120
takeout place,0.9046450398
local place,0.9046450398
cantonese food,0.9046094014
hot tea,0.9045284970
type place,0.9038010227
piping hot,0.9037306835
white chicken,0.9033719407
bbq chicken,0.9031110712
amazing service,0.9029753538
chinese dishes,0.9026080827
north scottsdale,0.9025078619
shrimp dumplings,0.9014076165
dinner specials,0.9010851686
standard chinese food,0.9007469407
noodle place,0.9007469407
casual dining,0.9003871359
craving chinese food,0.9003436911
delivery order,0.8992084792
excellent chinese food,0.8991816328
amazing chinese food,0.8991816328
food arrived,0.8984747494
pretty cool,0.8982580758
overly salty,0.8981981654
lettuce wrap,0.8979371891
price tag,0.8978227568
beef broth,0.8974120720
scrambled eggs,0.8973260338
karen's unicorn,0.8971437892
baby corn,0.8968749171
mu shu,0.8962977558
open till,0.8961948212
orange tofu,0.8960692743
beef broccoli,0.8957636755
dan dan,0.8957617213
orange peel chicken,0.8947056814
chinese foods,0.8946450398
north las vegas,0.8944808741
chinese buffet,0.8942716544
large order,0.8941291999
teriyaki bowl,0.8937883108
pretty bad,0.8934536666
egg drop,0.8929811765
authentic chinese dishes,0.8929753538
crab ragoon,0.8929614364
open late,0.8927998346
dozen times,0.8925282618
mushroom chicken,0.8918334792
solid chinese food,0.8912926615
white meat,0.8908688541
hot soup,0.8907469407
chinese fast food,0.8905555556
shrimp dish,0.8903302741
delivery guy,0.8901449353
mystery meat,0.8900224883
shrimp fried rice,0.8900000000
chicken lo mein,0.8900000000
chinese delivery,0.8898697101
chinese fare,0.8897881356
order wrong,0.8892084792
great texture,0.8892084792
eating chinese food,0.8891816328
pretty big,0.8888961038
quality food,0.8884747494
short ribs,0.8883482287
extra spicy,0.8882254822
bowl of egg drop soup,0.8876786688
large menu,0.8874055946
crab wontons,0.8871178574
green peppers,0.8870596825
china village,0.8868821071
fried foods,0.8860668090
gai lan,0.8860225958
pork dumplings,0.8857657765
tasting chinese food,0.8847565120
chopstick express,0.8845387662
tasted great,0.8843931168
vegetarian options,0.8838500500
wait staff,0.8833255970
worst service,0.8822809093
delivery service,0.8822809093
speak english,0.8822803170
egg fried rice,0.8822452709
shanghai dumplings,0.8819686628
szechwan chicken,0.8818334792
ordered takeout,0.8812418241
great spot,0.8810175129
spicy shrimp,0.8807695903
hk style,0.8807506121
friday night,0.8799203008
east valley,0.8796468753
tasty chinese food,0.8791816328
bad chinese food,0.8791816328
perfectly fried,0.8790668090
poor service,0.8782812950
zha jiang,0.8782478888
pretty authentic,0.8780318087
noodle dish,0.8777500576
large shrimp,0.8774120720
water boiled fish,0.8772354186
great price,0.8771815555
freshly prepared,0.8766368219
szechwan beef noodle soup,0.8758743145
chicken teriyaki,0.8758265026
bourbon chicken,0.8755208956
star place,0.8753039028
japanese food,0.8753039028
reasonable prices,0.8749778518
great reviews,0.8749719293
orange peel,0.8747792944
salt pepper pork chop,0.8747495551
bad service,0.8743014371
egg foo yong,0.8739433559
wanted chinese food,0.8739274963
great chinese food,0.8736535031
huge portions,0.8732960673
soup dumplings,0.8727774974
neighborhood place,0.8722809093
fried flounder,0.8722356611
lunch special prices,0.8720842979
beijing noodle cafe,0.8712816493
won tons,0.8707777385
chicken egg rolls,0.8707469407
huge menu,0.8707013966
high school,0.8704249051
special requests,0.8701603417
sweet sauce,0.8697681038
mouth watering,0.8697179397
chili peppers,0.8695487976
order delivery,0.8695454021
shredded pork,0.8695110378
dinner special,0.8692734623
great ambiance,0.8692084792
sf bay area,0.8686816139
chinese food place,0.8685767739
ping pang pong,0.8680203439
china wok,0.8679538824
pretty busy,0.8676179142
sweet sour sauce,0.8675381932
hot n sour soup,0.8675007621
minute drive,0.8668249051
fried items,0.8663904412
gang pang chicken,0.8662728991
pupu platter,0.8662501407
al dente,0.8661671437
horrible service,0.8659138091
blah blah,0.8658706256
dragon noodle,0.8651804762
cream cheese puffs,0.8648517995
food express,0.8644929124
spicy dishes,0.8637654412
chinese bbq,0.8632705187
hong kong style noodles,0.8628712664
local restaurant,0.8628486326
pepper chicken,0.8628065555
hk star,0.8626480825
authentic dishes,0.8623327927
thai place,0.8623039028
crispy gau gee,0.8620903413
actual chinese,0.8618334792
slow service,0.8616841030
curry beef,0.8613293746
poor quality,0.8604247789
chinese food in las vegas,0.8599808794
hot pepper,0.8590668090
frog legs,0.8582478888
lo mien,0.8579513716
szechuan beef,0.8578993542
ho fun,0.8574047229
chinese place,0.8572946860
typical chinese food,0.8569969407
chicken dish,0.8568187437
phone number,0.8559282304
negative reviews,0.8558589926
long wait,0.8556281572
customer service,0.8553688398
crappy food,0.8553039028
chinese options,0.8553039028
baked pork chop,0.8550317837
fast service,0.8548974969
flamingo chicken,0.8547519976
special sauce,0.8537654412
asian diner,0.8537081752
great flavor,0.8536334518
taste buds,0.8534758563
lunch buffet,0.8530194307
pan fried,0.8527252354
chicken egg foo young,0.8518679124
high end,0.8517003766
shrimp dishes,0.8514368922
cream cheese rangoons,0.8510297786
flat rice,0.8508632161
black pepper beef,0.8500077363
small restaurant,0.8495454021
rib eye bao,0.8494934656
dipping sauces,0.8492264595
fish filet,0.8488934560
lee lee's,0.8482478888
chinese food restaurant,0.8482139621
fellow yelpers,0.8481894662
black beans,0.8481782838
americanized chinese,0.8480335935
moo shoo,0.8472712434
ying nan,0.8471437892
breaded chicken,0.8470876157
sunday afternoon,0.8469333397
veggie spring rolls,0.8466044145
cooked beef,0.8463904412
family style,0.8462894250
china tango,0.8460537780
lightly battered,0.8460256666
hot wok,0.8457234788
tad bit,0.8457177226
excellent food,0.8450879972
siu wok,0.8447185833
sing high,0.8446526949
attentive service,0.8428486326
large parties,0.8426128892
steam rice,0.8423806525
minced pork,0.8423687714
mandarin chicken,0.8416216148
egg white,0.8411383520
soup broth,0.8407654412
egg sauce,0.8407654412
authentic asian food,0.8407469407
dungeness crab,0.8400224883
beef curry,0.8397762024
hot sour,0.8391715678
shrimp with snow peas,0.8384814219
salt and pepper pork,0.8380335935
egg soup,0.8380317919
meat dishes,0.8374120720
wasabi mashed potatoes,0.8372676112
garlic shrimp,0.8365550500
monday night,0.8365017781
food arrived quickly,0.8362694865
mediocre food,0.8361969407
quality ingredients,0.8361724125
mile radius,0.8358706256
tom yum,0.8356946973
soup noodles,0.8353039028
eaten chinese,0.8353039028
dragon wok,0.8351891382
live close,0.8351437354
cheap eats,0.8349477130
hand pulled noodle,0.8347472188
special chicken,0.8345734728
super cheap,0.8343835297
salt pepper calamari,0.8343618303
extra rice,0.8337654412
lunch spot,0.8335430770
delivery chinese food,0.8335309093
hit or miss,0.8333649962
ma po tofu,0.8332291493
fried pork chops,0.8332290087
gau gee,0.8329958447
pretty small,0.8328486326
sliced beef,0.8325329889
order takeout,0.8322809093
chef's special,0.8311452067
decent prices,0.8310450937
crispy duck salad,0.8305908658
asian dishes,0.8304845021
low mein,0.8298426427
noodle soups,0.8293958348
gourmet house of hong kong,0.8287113826
moo goo,0.8284275614
great lunch specials,0.8282000241
pork buns,0.8279728019
sushi roll,0.8274695889
cream cheese wontons,0.8271249963
cup of egg drop soup,0.8266172363
grand china,0.8261967628
lunch specials,0.8261434583
wanted chinese,0.8253039028
decent food,0.8249327366
singapore rice noodles,0.8248772339
order ready,0.8245940340
craving asian food,0.8242320429
bellagio fountains,0.8240279185
beef dumplings,0.8237654412
asian noodles,0.8237654412
northern chinese,0.8234652073
quick service,0.8233159298
previous reviews,0.8232038948
chinese bistro,0.8231995500
boiled chicken,0.8231295717
chow mein noodles,0.8230863507
chicken dishes,0.8229552741
yellow curry,0.8229483965
quick chinese food,0.8228364649
honey glazed,0.8224963611
noodle bowl,0.8219600638
chicken chunks,0.8218334792
general tsos,0.8218232124
chinese takeout,0.8217951565
red sauce,0.8211995746
pepper sauce,0.8206965042
style chinese food,0.8205555556
great food,0.8205555556
wonderful service,0.8204845021
dirt cheap,0.8204322412
steamed dumplings,0.8201449353
salt and pepper shrimp,0.8197076023
live seafood,0.8192594490
pretty bland,0.8188296810
perfectly seasoned,0.8188263661
snap peas,0.8182478888
chinese places,0.8180360800
green valley ranch,0.8179956117
jasmine rice,0.8178632161
big portions,0.8174143964
shark fin soup,0.8167685411
mongolian bbq,0.8162393771
super fast,0.8159842060
beef cubes,0.8158410731
cheese puffs,0.8152666011
ny style chinese food,0.8141061603
jelly fish,0.8135021799
sweet sour,0.8131100356
absolutely amazing,0.8130627472
hands down,0.8130227701
moo shu chicken,0.8123130979
egg drop soup,0.8122033987
black pepper sauce,0.8121774691
bbq pork slices,0.8119716765
positive reviews,0.8116826000
item combo,0.8116826000
pan fried dumplings,0.8116047807
high quality,0.8115854631
friend ordered,0.8111148630
fast food chinese,0.8105555556
green onion pancakes,0.8101474153
fine dining,0.8098799063
rib eye,0.8097179397
chicken pieces,0.8096944045
nice staff,0.8095351350
lightly fried,0.8095098651
chicken chow mien,0.8092084792
lunch menu,0.8085454545
late night snack,0.8080355668
dinner combo,0.8079991227
fried tofu,0.8074910129
foie gras,0.8073818844
diamond chinese,0.8072317241
fair price,0.8071975851
yui shan,0.8061671437
combo fried rice,0.8060338717
beef chow fun,0.8059752267
red pepper flakes,0.8054932446
tofu dish,0.8053751575
spicy tuna,0.8053630769
worst food,0.8053039028
egg flower,0.8052610902
casual chinese,0.8046680332
perfect place,0.8039212997
beef with snow peas,0.8037789679
lunch portions,0.8037654412
pretty clean,0.8035430770
lacked flavor,0.8033176007
braised beef,0.8031705710
staff members,0.8028876145
mongolian beef,0.8024993993
chow fried rice,0.8013757057
main dishes,0.8012009124
american style chinese food,0.7999571241
style dishes,0.7999486302
hong kong style,0.7991829156
curry sauce,0.7989923240
asian restaurant,0.7985363768
unlimited banquet,0.7984859840
house fried rice,0.7983108053
low prices,0.7982910762
yu xiang,0.7982478888
house special chow mein,0.7981110155
chop chop wok,0.7973347700
eggplant dish,0.7967472456
wing lei,0.7966661772
san gabriel,0.7966661772
food tastes,0.7963072577
ginger sauce,0.7960450937
sweet sour chicken,0.7957261013
pretty cheap,0.7956428691
wok fried,0.7943637309
decent price,0.7941103398
great choice,0.7937654412
garlic beef,0.7932268553
pretty close,0.7929866426
authentic chinese restaurant,0.7920296477
pretty quickly,0.7913993161
spicy tuna roll,0.7913989867
mu shu chicken,0.7905096232
star review,0.7902242670
salt and pepper pork chop,0.7893447905
china joe's,0.7892944051
basic chinese,0.7890918710
won ton noodle soup,0.7881842425
numerous times,0.7874435769
pan fried noodles,0.7873341599
bao zi,0.7873260338
beef tongue,0.7872347455
pork egg foo young,0.7860129582
open kitchen,0.7856639155
beef tendon,0.7847984551
including tax,0.7838713534
fried won tons,0.7834662541
sliced chicken,0.7831295717
gourmet chinese food,0.7831110712
general tao's chicken,0.7826588592
chinese fix,0.7815591596
sized portions,0.7814005877
american chinese food,0.7805555556
chinese delivery place,0.7803302741
ordered the kung pao chicken,0.7800512935
lunch deal,0.7797762024
beef dishes,0.7796321079
white or brown rice,0.7788671786
chinese restaurants in town,0.7787555677
spice level,0.7787514844
excellent service,0.7784151646
chinese restaurant in las vegas,0.7782513298
chinese menu,0.7782330827
pleasant surprise,0.7782130751
drink menu,0.7774120720
pork wontons,0.7767961617
singapore style,0.7764938891
chicken broccoli,0.7757148518
fish head,0.7756854963
sweet n sour,0.7756005513
main dish,0.7754507367
friendly service,0.7753643965
reading reviews,0.7751293875
pretty decent,0.7750415102
water glasses,0.7746531806
drunken chicken,0.7744688290
girlfriend ordered,0.7740833379
ny chinese food,0.7733719407
steamed white rice,0.7728326720
pretty standard,0.7725036859
basic chinese food,0.7722809093
lunch plate,0.7719690340
entire order,0.7719690340
beef lo mein,0.7712959038
small portion,0.7708804786
saturday afternoon,0.7702437817
restaurants in las vegas,0.7694253238
absolutely love this place,0.7694253238
salt and pepper squid,0.7683641307
usual suspects,0.7682478888
lee's garden,0.7682478888
black mushrooms,0.7681782838
menu item,0.7671360028
lan zhou beef noodle,0.7667136953
soup noodle,0.7663904412
cheap chinese,0.7663669071
taking orders,0.7663474068
fried crab,0.7661295717
ordered general tso's chicken,0.7656676615
fast food places,0.7653996732
mexican food,0.7646450398
pork fried rice,0.7631877109
ethnic food,0.7631110712
steamed pork buns,0.7630662349
chinese comfort food,0.7629753538
american menu,0.7622391997
cantonese restaurant,0.7619690340
business lunch,0.7619690340
steaming hot,0.7610683638
main menu,0.7597762024
lunch hours,0.7597762024
americanized menu,0.7597762024
small portions,0.7589916865
entr e,0.7589643936
pork lo mein,0.7589530173
seafood noodle soup,0.7586441641
asian place,0.7584782617
asian kitchen,0.7571949432
diet coke,0.7570243342
complimentary soup,0.7569670169
paper wrapped chicken,0.7566389454
gourmet chinese,0.7563719407
looked pretty,0.7561095021
sweet n sour chicken,0.7560874390
phoenix area,0.7559241324
chinese restaurant,0.7558138578
huge fan of chinese food,0.7555686144
sesame noodles,0.7553116298
green bell peppers,0.7546422853
kung pow,0.7542674996
li's bowl,0.7541420530
chicken corn soup,0.7539806364
beef hot pot,0.7537654412
including tip,0.7537181299
chicken lettuce wrap,0.7523361345
chicken lunch special,0.7517385175
homemade noodles,0.7517167383
mind blowing,0.7517156878
hotel room,0.7516025782
delivery fee,0.7513260712
beijing beef,0.7511383520
family favorite,0.7500309711
dark sauce,0.7497762024
standard chinese fare,0.7496652829
eat lunch,0.7491016039
soft noodles,0.7490453829
eggplant in garlic sauce,0.7488671786
mind paying,0.7488263661
beef noodle,0.7479975093
great neighborhood,0.7477838173
food sucks,0.7477838173
luke warm,0.7466661772
favorite chinese food place,0.7465108296
million times,0.7464549936
clean place,0.7464092962
flat noodles,0.7462893879
noodles with minced pork,0.7459066523
super friendly,0.7458432239
awesome place,0.7456667146
general tsao,0.7450551103
yum yum,0.7448747741
lunch break,0.7446772646
hangover food,0.7446450398
pineapple chicken,0.7433719407
great flavors,0.7432268553
served hot,0.7428486326
cumin lamb,0.7422368282
favorite chinese food,0.7419312613
delicious food,0.7419312613
battered chicken,0.7418334792
worst chinese food,0.7412118348
chinese food in town,0.7400512935
