desert jade,0.9752057397
po tofu,0.9747842745
red pepper,0.9743662884
timely manner,0.9742507888
green onion pancake,0.9738031621
casino floor,0.9737492861
mapo tofu,0.9730903324
red chili,0.9720872378
order online,0.9720283702
green pepper,0.9719933291
beef stew,0.9718265526
garlic sauce,0.9717063637
fish tanks,0.9716859593
fried wonton,0.9715670590
teriyaki chicken,0.9709553278
sweet potato,0.9700002775
caesars palace,0.9698820500
sausage fried rice,0.9698226161
york style,0.9690652988
beef lo,0.9689522597
fish sauce,0.9685010652
sports book,0.9683067108
chicken salad,0.9681592371
moo goo gai,0.9678492234
egg noodles,0.9675688312
delivery driver,0.9672704595
chili pepper,0.9669512865
husband ordered,0.9661215095
special chicken,0.9661028063
mile radius,0.9660543178
xiao long bao,0.9659600519
pu platter,0.9657288908
bell peppers,0.9655476200
pork lo,0.9654612919
beef dish,0.9654091196
pepper sauce,0.9647417334
china gate,0.9646678717
tender beef,0.9645268251
pupu platter,0.9642620078
ice water,0.9641822480
black pepper chicken,0.9639607072
cantonese cuisine,0.9629377499
chow mein noodles,0.9629231441
great prices,0.9616197912
tso chicken,0.9611909522
asian cafe,0.9604959550
health department,0.9601472684
drink order,0.9601428292
sesame chicken,0.9600179598
fu yung,0.9597332369
broccoli beef,0.9595341335
salted fish,0.9593902408
hot sour soup,0.9591690874
fried noodle,0.9587818052
beef tenderloin,0.9584278503
chow fried rice,0.9581592371
lettuce wraps,0.9576168370
moo goo gai pan,0.9575521937
spicy dishes,0.9569430005
rice tasted,0.9563204324
pork chow,0.9562021422
multiple times,0.9560028702
pot stickers,0.9559844310
beef noodle,0.9559023351
potato fries,0.9558923745
thai iced tea,0.9558751121
great quality,0.9558385047
weeks ago,0.9555476200
walnut prawns,0.9555476200
golden buddha,0.9554963910
bellagio fountains,0.9554632476
pork chop rice,0.9554091196
mediocre chinese,0.9554091196
dipping sauce,0.9552936698
pf changs,0.9552442333
vegetable chow,0.9550323892
kung pao,0.9549686075
sun devil,0.9548964231
chinese joints,0.9547026018
szechuan beef noodle,0.9542769533
crab rangoon,0.9542469454
pork dish,0.9538262112
fried chicken wings,0.9534566702
general tso chicken,0.9532080091
dan dan noodles,0.9524886664
cake noodles,0.9521285275
pea pods,0.9517691547
tasting menu,0.9516688305
friend ordered,0.9514268251
house special chicken,0.9511948140
pulled noodles,0.9511622819
roasted duck,0.9506402408
free order,0.9505204162
beef pepper,0.9505204162
crab puffs,0.9502677112
pao chicken,0.9500179598
honey chicken,0.9495642838
style noodles,0.9495203240
thinly sliced,0.9489156988
curry beef,0.9485566369
beef brisket,0.9484509300
chop chop,0.9484353589
pad thai,0.9478555055
rice bowl,0.9477321971
rib eye,0.9476092078
goo gai pan,0.9473310887
pleasantly surprised,0.9471115185
pork chop,0.9468259626
wanton soup,0.9467375240
chicken satay,0.9465112057
fish fried,0.9464610728
shrimp egg,0.9463204324
ordered sweet,0.9463204324
chen wok,0.9461675509
great customer,0.9460316877
great portions,0.9458385047
foo young,0.9456791320
pot sticker,0.9456285797
kj kitchen,0.9455476200
pork egg,0.9454091196
ny chinese,0.9454091196
corn chowder,0.9450759613
wor wonton,0.9441678160
egg fu yung,0.9439010782
end chinese,0.9435468380
fry paradise,0.9432934030
favorite chinese restaurants,0.9432343228
spicy dish,0.9425680005
crispy fried,0.9425680005
china tango,0.9423515033
egg noodle,0.9420784595
fresh noodles,0.9419454324
chow fried,0.9419454324
cash register,0.9416197577
thai ice tea,0.9415918927
priced chinese,0.9415345446
flower soup,0.9414257797
sizzling rice soup,0.9413426991
seafood soup,0.9411235489
won ton soup,0.9408390342
lunch special menu,0.9403018181
garlic chicken,0.9402091137
tastes great,0.9398455273
magic noodle,0.9395652608
crispy skin,0.9395318641
lunch rush,0.9391796755
portion sizes,0.9391550450
house special fried,0.9385566369
eye contact,0.9384560417
fancy chinese,0.9372502694
string beans,0.9371115185
red bean,0.9370626275
great service,0.9369953324
great job,0.9358491017
walnut chicken,0.9358385047
tender chicken,0.9358385047
special beef,0.9358385047
regular chinese,0.9358385047
great dish,0.9358385047
pong pong,0.9357902405
bean sprouts,0.9348099151
won ton,0.9341762377
special menu,0.9340451833
egg flower,0.9339487010
place makes,0.9338262112
amazing service,0.9338262112
great place,0.9331350119
hunan chicken,0.9329797774
chicken lunch special,0.9327205274
spring mountain road,0.9326793622
spicy shrimp,0.9325680005
hot garlic sauce,0.9320203240
monterey park,0.9319757347
wor wonton soup,0.9318246215
lightly battered,0.9318176008
months ago,0.9315410030
sour sauce,0.9314610884
wonton noodle soup,0.9306812713
mixed vegetables,0.9306000468
thai restaurant,0.9305204162
sauce tasted,0.9305204162
real chinese,0.9301790474
ordered takeout,0.9298455273
traditional chinese,0.9296827182
seating area,0.9293813473
preserved egg,0.9293149277
portion size,0.9291952329
yellow curry,0.9289430235
wonton noodle,0.9288637801
jade palace,0.9282158222
chop rice,0.9278728375
chinese cooking,0.9277321971
veggie fried,0.9264209820
special fried,0.9263204324
duck fried rice,0.9263204324
chicken broth,0.9263204324
honey walnut,0.9262597772
soup tasted,0.9258385047
place opened,0.9258385047
chinese options,0.9258385047
bean chicken,0.9258385047
fried pork,0.9256664177
affordable price,0.9251683408
shrimp dumplings,0.9248863989
lo mein,0.9243232463
chow fun,0.9243170511
crab ragoons,0.9240800716
low price,0.9239646738
absolutely amazing,0.9235071650
xiao long,0.9224445864
egg flower soup,0.9223227235
egg foo young,0.9220838468
chicken corn,0.9219454324
big heng,0.9214269485
egg noodle soup,0.9210773639
magic noodle house,0.9208325201
ton noodle soup,0.9207764184
meat dish,0.9206491716
soup broth,0.9205204162
pretty spicy,0.9205204162
orange shrimp,0.9205204162
baked pork chop,0.9204065069
mouth watering,0.9203689346
sliced pork,0.9199689750
sour chicken,0.9199054099
craving asian food,0.9197811722
pork buns,0.9196446241
pepper pork chop,0.9196272875
spicy chicken,0.9193632940
clay pot,0.9184800613
pork noodle soup,0.9177321971
fried won,0.9171675680
sour shrimp,0.9169130226
dinner menu,0.9169130226
hand pulled noodles,0.9169047952
east coast chinese,0.9168777924
ordered kung pao,0.9163468077
steamed chicken,0.9163204324
special fried rice,0.9163204324
ordered shrimp,0.9163204324
delivery order,0.9163204324
booming spot,0.9161483537
ground pork,0.9160572974
taste buds,0.9159912039
gai pan,0.9158192922
gai lan,0.9155899336
chicken feet,0.9149170790
pepper squid,0.9147262125
regular basis,0.9147123941
hunan beef,0.9143961598
chicken chow fun,0.9143081390
sunday night,0.9142208927
orange peel,0.9142074748
shrimp dishes,0.9141634735
large order,0.9141634735
eat lunch,0.9138262112
almond chicken,0.9137334561
lunch prices,0.9135316877
decently priced,0.9129763919
orange chicken,0.9129475740
shrimp dish,0.9129091196
large pieces,0.9126192442
chinese buffets,0.9124170790
beef noodles,0.9119454324
vegetable soup,0.9119321809
friends ordered,0.9119321809
chicken stir fry,0.9119321809
bbq sauce,0.9119321809
wor won,0.9115410030
basic chinese,0.9111583187
water chestnuts,0.9105476200
beef dumplings,0.9105204162
ordered kung pao chicken,0.9103018181
sizzling rice,0.9101986139
pepper pork chops,0.9100859384
kong style,0.9100080968
dinner combos,0.9100051658
baked pork,0.9095035482
salt pepper,0.9082642066
york style chinese,0.9082544706
steamed pork,0.9080492677
pow chicken,0.9079593982
asian food,0.9077502738
orange chicken tasted,0.9077321971
mall chinese,0.9077321971
upscale chinese,0.9072502694
shredded chicken,0.9072502694
chinese comfort,0.9072502694
tangerine beef,0.9071914832
free chicken,0.9066315273
delivery guy,0.9062508235
highly recommend,0.9061557014
authentic chinese cuisine,0.9058335251
lan zhou beef noodle soup,0.9057901093
york chinese,0.9055553916
singapore noodles,0.9055282739
wife ordered,0.9054757016
frog legs,0.9053763151
egg fu,0.9052176309
great selection,0.9051828315
abacus inn,0.9048964231
local chinese,0.9047210399
stop eating,0.9043662884
rice dish,0.9043539690
place looked,0.9043081390
duck noodle,0.9038864875
highly recommended,0.9038616688
american chinese,0.9038209231
general tso,0.9037960808
general tsao chicken,0.9034654756
yang chow fried rice,0.9034533335
serving size,0.9032796302
spring mountain,0.9032779461
green valley,0.9030281004
chicken pad thai,0.9024141086
black pepper sauce,0.9023294444
style chow,0.9019779822
takeout order,0.9019321809
great wok,0.9019321809
fried foods,0.9019321809
chicken curry,0.9018369058
shrimp fried rice,0.9017156338
scrambled eggs,0.9015137006
egg fu young,0.9007484185
great lunch,0.9000930003
tofu dish,0.8999901927
egg foo,0.8997917758
lunch break,0.8997401373
sushi bar,0.8992817452
shabu shabu,0.8991094704
asian dishes,0.8985081228
live seafood,0.8982048845
big wa,0.8979851214
happy hour,0.8979347605
lunch combo,0.8978081832
dan noodles,0.8977378077
white meat,0.8976978279
pork lo mein,0.8976450740
chinese cultural,0.8974985751
pepper calamari,0.8974530003
great meal,0.8971931224
crispy duck,0.8971164323
vegetable egg,0.8969990359
fun noodles,0.8969130226
chop wok,0.8966099782
special sauce,0.8965898282
veggie chow mein,0.8964646738
ordered mongolian beef,0.8963204324
regular menu,0.8961572828
food quality,0.8961331963
extra rice,0.8959672601
table service,0.8958385047
place based,0.8958385047
ordered sesame chicken,0.8958385047
diet coke,0.8953763151
lan zhou beef,0.8951581136
pretty nice,0.8949307070
general tsao,0.8947123941
steamed fish,0.8943863676
fried rice tasted,0.8943081390
crispy chicken,0.8939487108
pretty fast,0.8939101043
lemon sauce,0.8938864875
eaten chinese,0.8938720413
nice service,0.8938262112
pork chops,0.8937127981
order delivery,0.8931170816
fried noodles,0.8929871211
minute wait,0.8929571002
tuna roll,0.8929436176
friday night,0.8926485549
roast pork,0.8925369530
rice plates,0.8924141086
meat dishes,0.8924141086
boiled fish,0.8921985399
sesame sauce,0.8919321809
order ready,0.8919321809
beef egg foo,0.8919321809
speak english,0.8915410030
hot chili,0.8910307193
veggie spring rolls,0.8908959517
fried items,0.8906491716
big lunch,0.8906491716
asian noodles,0.8906491716
pork egg roll,0.8905204162
sweet sour pork,0.8899230388
kung pow chicken,0.8896933173
noodle asia,0.8895005955
piping hot,0.8888098487
dark meat,0.8887778876
egg foo yung,0.8886138139
late lunch,0.8880492677
speak chinese,0.8877321971
fish fried rice,0.8877321971
walnut shrimp,0.8874417720
place reminds,0.8872502694
fancy place,0.8872502694
chinese spots,0.8872502694
chow mien,0.8866965346
cake noodle,0.8862417428
cooked pork,0.8862090657
real chinese food,0.8861211406
hot spicy,0.8859672601
vegetable lo,0.8858616236
great staff,0.8858385047
gang pang,0.8858252829
usual chinese,0.8855752382
nee house,0.8855404129
style chinese,0.8850927712
northern chinese,0.8848728823
chinese cultural center,0.8846552341
chinese fast food,0.8844768355
favorite restaurant,0.8843081390
delivery service,0.8843081390
perfect place,0.8838262112
chili paste,0.8837989169
crispy duck salad,0.8829881543
north las vegas,0.8828182017
chicken combo,0.8819454324
great texture,0.8819321809
york chinese restaurant,0.8819113336
honey walnut prawns,0.8818343792
china magic noodle,0.8817864009
chicken fried rice,0.8813845020
san gabriel,0.8812750511
house special chow,0.8810101283
creme brulee,0.8808280321
lan zhou,0.8808109355
fresh fruit,0.8802689027
pepper chicken,0.8800889484
zha jiang,0.8793748660
salt pepper pork,0.8781900072
pretty quick,0.8780683057
zhou beef noodle soup,0.8779647201
biz photos,0.8778356944
loves chinese,0.8773790248
owned place,0.8772502694
china gourmet,0.8767849953
long bao,0.8766408628
bbq pork,0.8766029234
chicken chow mein,0.8762019698
rice looked,0.8759672601
wall place,0.8758385047
soy sauce chicken,0.8758385047
ying nan,0.8757824935
ice tea,0.8753144625
chinese sausage fried rice,0.8752422823
pork noodle,0.8749307070
reading reviews,0.8746477977
lunch menu,0.8742247980
curry chicken,0.8742075919
pu pu platter,0.8741440659
white chicken,0.8740007967
sam woo,0.8739040264
chicken lo mein,0.8737389795
type place,0.8736815458
beef dishes,0.8736815458
authentic chinese food,0.8734109233
food fast,0.8732599384
small restaurant,0.8731170816
cheap chinese,0.8724585980
great variety,0.8724141086
chicken egg foo,0.8716845068
couple times,0.8713049000
red sauce,0.8711886390
mandarin chicken,0.8711875747
combo fried,0.8709784036
fast food places,0.8707493930
cooked beef,0.8706491716
generals chicken,0.8705940146
lunch plate,0.8705204162
orient house,0.8705030666
spicy ying nan,0.8699825447
mystery meat,0.8699773436
fried wontons,0.8698424888
parking lot,0.8696988098
neighborhood chinese,0.8695799177
sun devil chicken,0.8691546672
iceberg lettuce,0.8691115848
imitation crab,0.8690173177
chicken breast,0.8690097048
gau gee,0.8689898868
bbq duck,0.8689754981
veggie egg,0.8689118351
salt and pepper pork,0.8687944548
late night,0.8686540582
house special chow mein,0.8685101283
chop sticks,0.8681535239
east coast,0.8677750703
spicy beef noodle,0.8677321971
friend rice,0.8677321971
chicken cake,0.8673790248
lan zhou beef noodle,0.8673547288
minute chicken,0.8672502694
beef skewers,0.8668586825
open till,0.8666292216
pepper fried,0.8665898282
fair price,0.8664646738
typical americanized chinese,0.8661742948
shrimp fried,0.8661711783
spring rolls,0.8661662533
order dishes,0.8661377146
ordered egg rolls,0.8658385047
duck fried,0.8658385047
house chicken,0.8654889746
local place,0.8652379760
clean restaurant,0.8644487793
chinese joint,0.8643877066
rib eye bao,0.8643482348
style restaurant,0.8643081390
cafe noodle,0.8639646738
place close,0.8638262112
great things,0.8638262112
spicy eggplant,0.8637551812
ordered hot,0.8636815458
mongolian beef lunch,0.8636815458
food portions,0.8632599384
corn soup,0.8632540407
food arrived,0.8631409643
ordered kung,0.8624141086
crispy beef,0.8624141086
white meat chicken,0.8623137324
fountain hills,0.8622877922
zhou beef,0.8622047644
teriyaki sauce,0.8621649895
style dishes,0.8620203240
great ambiance,0.8619321809
baby bok choy,0.8613027263
great choice,0.8606491716
pepper steak,0.8597076935
eggplant dish,0.8596859583
chicken lo,0.8592884998
flamingo palace,0.8584623941
beef hot pot,0.8583547652
hawaiian style,0.8581112559
north scottsdale,0.8578420467
baby corn,0.8578420467
tasting chinese,0.8577321971
place sucks,0.8577321971
china chili,0.8576885538
mini pot,0.8575070458
chopstick express,0.8566550957
yang chow fried,0.8564061085
orange beef,0.8563157243
nice staff,0.8562817172
chicken entree,0.8559672601
chicken chop,0.8559672601
beef hot,0.8559672601
chicken stir,0.8558385047
affordable chinese,0.8558385047
takeout place,0.8557199037
wide variety,0.8555770894
coast chinese,0.8555752382
ordered pork fried,0.8552379760
neighborhood place,0.8552379760
lobster fried rice,0.8552379760
grand opening,0.8549950045
minced pork,0.8544877057
war wonton,0.8544387303
rice soup,0.8544319356
huge menu,0.8541501208
star place,0.8538720413
soup noodles,0.8538720413
seafood fried rice,0.8538262112
food home,0.8532599384
spicy garlic sauce,0.8532240686
sweet potato fries,0.8526977962
baked pork chop rice,0.8524410374
wrong order,0.8524141086
shrimp chow,0.8524141086
order wrong,0.8524141086
overly salty,0.8520622232
greasy chinese,0.8517150824
great flavor,0.8513371027
snap peas,0.8512750511
years ago,0.8507175467
pan fried noodle,0.8501871601
spicy tuna,0.8496820230
roasted pork,0.8494350192
crispy noodles,0.8492174452
string bean,0.8491266093
beef lo mein,0.8489026647
pork egg rolls,0.8483634573
wall chinese,0.8481500295
large party,0.8478325045
sesame chicken lunch,0.8477321971
pao beef,0.8475534893
chicken skewers,0.8472502694
chicken pad,0.8472502694
zhou beef noodle,0.8470102038
dim sum platter,0.8467178090
dan dan,0.8465678026
great reviews,0.8460716271
thai place,0.8459672601
hot soup,0.8459672601
china restaurant,0.8459672601
hot sour,0.8448066599
actual chinese,0.8446186905
ordered orange,0.8443081390
bbq ribs,0.8442600183
san gabriel valley,0.8439803087
quality food,0.8438415297
ordered pork,0.8438262112
ordered egg,0.8438262112
great location,0.8436815458
dipping sauces,0.8434312284
sunday afternoon,0.8433599613
chow mien noodles,0.8431762721
boba tea,0.8430701627
tasted great,0.8424748519
chinese fare,0.8424668384
wonton noodles,0.8424141086
lunch portion,0.8424141086
great atmosphere,0.8424141086
hong kong style noodles,0.8420165076
crab rangoons,0.8419936387
cantonese restaurant,0.8419321809
hand stretched noodles,0.8419133450
luke warm,0.8412750511
ma po,0.8412172367
mushroom chicken,0.8411875747
casual chinese,0.8411875747
saturday night,0.8410913848
crispy gau gee,0.8407688308
lunch portions,0.8406491716
szechwan palace,0.8405925765
ordered sesame,0.8405204162
nice flavor,0.8405204162
wor won ton,0.8402933492
authentic dishes,0.8402571497
entire meal,0.8391899753
authentic hong,0.8391899753
family members,0.8384231359
waiter service,0.8383634573
chicken lettuce wrap,0.8383581903
ordered beef,0.8378220101
pork dumplings,0.8378120660
chicken teriyaki,0.8378053671
pork wonton,0.8377439593
school chinese,0.8377321971
closest chinese,0.8377321971
chicken chow mien,0.8377321971
kobe beef,0.8375871223
cafe express,0.8373419791
onion pancakes,0.8370791733
peel chicken,0.8370687484
chinese food places,0.8367236022
great experience,0.8363958656
great spot,0.8361112626
soup noodle,0.8358385047
chinese spot,0.8357343228
authentic chinese restaurants,0.8357199037
orange chicken lunch special,0.8355752382
mountain road,0.8354209867
ping pang pong,0.8353763151
inexpensive chinese,0.8352379760
honey walnut shrimp,0.8351174067
normal chinese,0.8350933105
asian cafe express,0.8345982590
negative reviews,0.8343706784
orange chicken lunch,0.8343539690
mongolian chicken,0.8343539690
large group,0.8340020579
wanted chinese,0.8338720413
rice dishes,0.8338720413
excellent chinese,0.8338720413
place called,0.8338262112
beef lunch special,0.8338262112
steamed white rice,0.8337752544
fast food chinese,0.8337075857
ordered crab,0.8336815458
chicken bowl,0.8336755934
golden phoenix,0.8334097699
great chinese,0.8333494891
eaten chinese food,0.8330894838
york style chinese food,0.8324446164
long story short,0.8323887028
business lunch,0.8320768464
beef broth,0.8319321809
sweet sauce,0.8316972299
bao zi,0.8316233098
dining room,0.8316090234
china village,0.8315555997
ordered mongolian,0.8304018152
green onion pancakes,0.8302587870
sf bay area,0.8301475436
soup dumplings,0.8300879515
local restaurant,0.8299198875
great neighborhood,0.8299198875
great dining experience,0.8299198875
decent chinese food,0.8297309204
chicken chow,0.8295565152
star rating,0.8292084371
style beef,0.8285081228
spicy orange,0.8285081228
garlic beef,0.8285081228
bad dish,0.8285081228
tuesday night,0.8279580483
amazing chinese,0.8278176562
noodle place,0.8276349384
cheap chinese food,0.8275782366
yum yum yum,0.8273887028
boiled chicken,0.8272502694
garlic eggplant,0.8265983068
totally worth,0.8264100127
pretty big,0.8263865352
great portion,0.8259672601
great china,0.8259672601
awesome place,0.8259672601
hot pepper,0.8258502669
unlimited banquet,0.8257899603
chinese foods,0.8257199037
authentic chinese dishes,0.8257199037
spicy beef noodle soup,0.8255752382
pleasant surprise,0.8251475436
love china,0.8251050727
chain chinese,0.8250933105
ton soup,0.8249596457
dumpling haus,0.8245171490
authentic chinese restaurant,0.8244890793
awesome service,0.8244487793
chinese dishes,0.8244319356
americanized chinese,0.8242594599
style chinese food,0.8240055368
big deal,0.8240020579
great thing,0.8238262112
authentic hong kong,0.8236429921
vegetarian options,0.8235921191
san francisco bay,0.8235425490
boba milk tea,0.8234477632
food delivery,0.8232599384
foie gras,0.8231606373
general tsos,0.8231280360
boyfriend ordered,0.8224141086
rice plate,0.8220695653
bad service,0.8217217894
high hopes,0.8213890552
great lunch specials,0.8211226255
shrimp tasted,0.8207938371
spice level,0.8206833935
salt pepper pork chop,0.8206547913
small dish,0.8206491716
combo plate,0.8205829632
crispy gau,0.8202506961
worst service,0.8199198875
wonderful service,0.8199198875
sesame beef,0.8199198875
pretty authentic,0.8196046663
china magic noodle house,0.8192062236
west valley,0.8186635677
nice decor,0.8185351303
style egg,0.8183634573
bbq beef,0.8183634573
pork chow mein,0.8178332338
ordered orange chicken,0.8178176562
drink menu,0.8172620316
fair share,0.8171292861
bit salty,0.8167338917
spicy noodles,0.8166315273
sweet and sour pork,0.8165216484
hot garlic,0.8163865352
plum sauce,0.8161075866
bbq pork slices,0.8160950850
salted fish fried rice,0.8160164866
wing lei,0.8157899603
solid chinese,0.8157199037
fried flounder,0.8154057305
pop chinese,0.8152379760
szechwan chicken,0.8146186905
seafood chow,0.8144487412
favorite place,0.8144173609
awesome chinese,0.8140007967
beef soup,0.8138720413
style fried,0.8138262112
small order,0.8138262112
pretty great,0.8138262112
decent service,0.8138262112
mashed potatoes,0.8136553412
perfectly fried,0.8120609363
beef curry,0.8120609363
traditional chinese dishes,0.8119454324
flat rice,0.8119321809
entire order,0.8119321809
eat dinner,0.8106491716
average chinese,0.8105045750
order takeout,0.8104018152
large menu,0.8104018152
attentive service,0.8104018152
shu chicken,0.8101702392
typical chinese restaurant,0.8101576333
mein lunch special,0.8099198875
poor quality,0.8090298341
menu item,0.8080492677
decent prices,0.8078341175
combo fried rice,0.8076305146
spicy fish,0.8072620316
fish dish,0.8072620316
located inside,0.8071040608
seated immediately,0.8063383631
great food,0.8061757917
egg sauce,0.8061377146
tofu soup,0.8059672601
bbq chicken,0.8059672601
large groups,0.8053283280
chinese mustard,0.8052379760
pan fried dumplings,0.8050621414
flamingo chicken,0.8046186905
star restaurant,0.8044487793
bit high,0.8044487412
chicken egg rolls,0.8041712512
red dragon,0.8041516659
pork fried rice,0.8039889458
sliced beef,0.8038265205
peking pork,0.8037762748
spicy pork,0.8036815458
wonton chips,0.8031584032
high school,0.8028303033
large shrimp,0.8025587741
generous portion,0.8024765343
china magic,0.8020258490
fried potstickers,0.8019321809
chinese bbq,0.8018597478
pan fried,0.8017178039
thai tea,0.8017173341
rice noodle soup,0.8017150824
tasted pretty,0.8014669023
gau gee mein,0.8011483836
dragon palace,0.8007688308
ordered general,0.8004018152
large chunks,0.8003264040
sushi rolls,0.7998960296
craving chinese food,0.7997309204
soup base,0.7994885554
seafood fried,0.7985081228
pretty small,0.7985081228
ordered items,0.7985081228
fried green,0.7985081228
favorite lunch,0.7985081228
awesome lunch,0.7985081228
vegetable spring,0.7981315107
eating chinese,0.7978176562
chinese buffet,0.7977599624
legit chinese,0.7977321971
fried rice cake,0.7977321971
francisco bay area,0.7975973080
frozen food,0.7974644838
black pepper beef,0.7972751444
true chinese,0.7972502694
noodle exchange,0.7971122932
fin soup,0.7968979533
cantonese food,0.7967236022
egg drop,0.7964599891
chinese fast,0.7961802393
chinese delivery,0.7960783720
place serves,0.7957199037
generic chinese,0.7952379760
cooked perfectly,0.7945466217
chop chop wok,0.7936457241
bad food,0.7935714115
live close,0.7935506135
beef chow mein,0.7933820801
stretched noodles,0.7928910019
won ton noodle,0.7922538593
clean place,0.7918597478
pei wei,0.7916152797
short ribs,0.7911107112
restaurant located,0.7904018152
shu mai,0.7902739713
great flavors,0.7899198875
san francisco bay area,0.7898380141
gold fish,0.7890035023
hot pots,0.7885594091
gourmet chinese,0.7885252198
noodles tasted,0.7885081228
nice meal,0.7885081228
szechuan beef,0.7879509279
tofu dishes,0.7877439593
curry noodles,0.7877439593
classic chinese,0.7877321971
perfectly cooked,0.7875367244
house chow,0.7875264000
hidden gem,0.7874520070
chicken dinner,0.7873357284
nice inside,0.7872620316
dark sauce,0.7872620316
braised beef,0.7868586825
pretty busy,0.7868193990
cheap lunch,0.7865688350
shanghai dumplings,0.7865007321
favorite chinese place,0.7861331963
meat chicken,0.7860750728
style rice,0.7859672601
ordered chow,0.7859672601
bad taste,0.7858502669
wrapped chicken,0.7854008100
yu xiang,0.7844327102
phoenix area,0.7844164633
casual dining,0.7842081900
hand stretched,0.7831059787
greasy chinese food,0.7830894838
bit slow,0.7828337214
free soup,0.7826921334
kong style noodles,0.7826210982
pretty bad,0.7825315996
husband loves,0.7824085406
decent place,0.7818597478
write home,0.7818132596
standard chinese fare,0.7817076085
open late,0.7815249861
wo fat,0.7812318087
extra star,0.7811149795
